category,first_page,height,id,image_path,is_already_in_code_library,match_key,matching_group,matching_terms,naming_confidence,notes,page_label,pages,related_handle_label,related_palette_label,source_pdf,visual_name,visual_type_detail,width
blindata_visual,41,519,general-52dd3652e592ff9b,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/general-52dd3652e592ff9b.png,no,general-52dd3652e592ff9b,,general-52dd3652e592ff9b | blindata_visual,raw_id,embedded image asset extracted from PDF,,41,,,dors-general-catalogue-250605.pdf,general-52dd3652e592ff9b,blindata_visual,226
blindata_visual,41,519,general-73ee43844fc1b70f,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/general-73ee43844fc1b70f.png,no,general-73ee43844fc1b70f,,general-73ee43844fc1b70f | blindata_visual,raw_id,embedded image asset extracted from PDF,,41,,,dors-general-catalogue-250605.pdf,general-73ee43844fc1b70f,blindata_visual,226
blindata_visual,41,507,general-7c7163fe9e832eaa,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/general-7c7163fe9e832eaa.png,no,general-7c7163fe9e832eaa,,general-7c7163fe9e832eaa | blindata_visual,raw_id,embedded image asset extracted from PDF,,41,,,dors-general-catalogue-250605.pdf,general-7c7163fe9e832eaa,blindata_visual,226
blindata_visual,41,507,general-819262f1b8650762,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/general-819262f1b8650762.png,no,general-819262f1b8650762,,general-819262f1b8650762 | blindata_visual,raw_id,embedded image asset extracted from PDF,,41,,,dors-general-catalogue-250605.pdf,general-819262f1b8650762,blindata_visual,225
blindata_visual,41,519,general-ba78e93cf975b3a4,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/general-ba78e93cf975b3a4.png,no,general-ba78e93cf975b3a4,,general-ba78e93cf975b3a4 | blindata_visual,raw_id,embedded image asset extracted from PDF,,41,,,dors-general-catalogue-250605.pdf,general-ba78e93cf975b3a4,blindata_visual,226
blindata_visual,41,511,general-fa4f101a6a955481,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/general-fa4f101a6a955481.png,no,general-fa4f101a6a955481,,general-fa4f101a6a955481 | blindata_visual,raw_id,embedded image asset extracted from PDF,,41,,,dors-general-catalogue-250605.pdf,general-fa4f101a6a955481,blindata_visual,223
blindata_visual,41,511,general-fabfa2d5b3152504,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/general-fabfa2d5b3152504.png,no,general-fabfa2d5b3152504,,general-fabfa2d5b3152504 | blindata_visual,raw_id,embedded image asset extracted from PDF,,41,,,dors-general-catalogue-250605.pdf,general-fabfa2d5b3152504,blindata_visual,223
finish_swatch,42,1126,general-cd7746a9ee5b2f5e,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/general-cd7746a9ee5b2f5e.png,no,general-finish-colour-board,general-finish-board,General catalogue finish / colour board | Cleur brand palette | Lamina finish palette,page_level,embedded image asset extracted from PDF,,42,,Palette / swatch visual,dors-general-catalogue-250605.pdf,General catalogue finish / colour board,colour_board,910
catalogue_visual,14,301,listino-d6e7e64e0ebe8eb9,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/listino-d6e7e64e0ebe8eb9.png,no,listino-d6e7e64e0ebe8eb9,,listino-d6e7e64e0ebe8eb9 | catalogue_visual,raw_id,embedded image asset extracted from PDF,,14,,,dors-listino-260401.pdf,listino-d6e7e64e0ebe8eb9,catalogue_visual,305
opening_system_or_technical,16,301,listino-614dd0e878ac36b0,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/listino-614dd0e878ac36b0.png,no,listino-614dd0e878ac36b0,,listino-614dd0e878ac36b0 | opening_system_or_technical,raw_id,embedded image asset extracted from PDF,,16,,,dors-listino-260401.pdf,listino-614dd0e878ac36b0,opening_system_or_technical,305
catalogue_visual,18,301,listino-821b13c785299fe5,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/listino-821b13c785299fe5.png,no,listino-821b13c785299fe5,,listino-821b13c785299fe5 | catalogue_visual,raw_id,embedded image asset extracted from PDF,,18,,,dors-listino-260401.pdf,listino-821b13c785299fe5,catalogue_visual,305
opening_system_or_technical,70,301,listino-88b1c3f24b038eed,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/listino-88b1c3f24b038eed.png,no,listino-88b1c3f24b038eed,,listino-88b1c3f24b038eed | opening_system_or_technical,raw_id,embedded image asset extracted from PDF,,70,,,dors-listino-260401.pdf,listino-88b1c3f24b038eed,opening_system_or_technical,305
opening_system_or_technical,72,300,listino-b4bb72c2d649e23b,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/listino-b4bb72c2d649e23b.png,no,listino-b4bb72c2d649e23b,,listino-b4bb72c2d649e23b | opening_system_or_technical,raw_id,embedded image asset extracted from PDF,,72,,,dors-listino-260401.pdf,listino-b4bb72c2d649e23b,opening_system_or_technical,305
blindata_visual,83,198,listino-05bcdb28e5e0109f,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/listino-05bcdb28e5e0109f.png,no,listino-05bcdb28e5e0109f,,listino-05bcdb28e5e0109f | blindata_visual,raw_id,embedded image asset extracted from PDF,,83,,,dors-listino-260401.pdf,listino-05bcdb28e5e0109f,blindata_visual,87
blindata_visual,83,201,listino-43aed61c30324ddf,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/listino-43aed61c30324ddf.png,no,listino-43aed61c30324ddf,,listino-43aed61c30324ddf | blindata_visual,raw_id,embedded image asset extracted from PDF,,83,,,dors-listino-260401.pdf,listino-43aed61c30324ddf,blindata_visual,88
blindata_visual,83,198,listino-455f1d8d77681912,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/listino-455f1d8d77681912.png,no,listino-455f1d8d77681912,,listino-455f1d8d77681912 | blindata_visual,raw_id,embedded image asset extracted from PDF,,83,,,dors-listino-260401.pdf,listino-455f1d8d77681912,blindata_visual,87
blindata_visual,83,198,listino-4adb02ba644af651,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/listino-4adb02ba644af651.png,no,listino-4adb02ba644af651,,listino-4adb02ba644af651 | blindata_visual,raw_id,embedded image asset extracted from PDF,,83,,,dors-listino-260401.pdf,listino-4adb02ba644af651,blindata_visual,87
blindata_visual,83,198,listino-56a41d915d429035,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/listino-56a41d915d429035.png,no,listino-56a41d915d429035,,listino-56a41d915d429035 | blindata_visual,raw_id,embedded image asset extracted from PDF,,83,,,dors-listino-260401.pdf,listino-56a41d915d429035,blindata_visual,87
blindata_visual,83,200,listino-6b48cdf2729308b1,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/listino-6b48cdf2729308b1.png,no,listino-6b48cdf2729308b1,,listino-6b48cdf2729308b1 | blindata_visual,raw_id,embedded image asset extracted from PDF,,83,,,dors-listino-260401.pdf,listino-6b48cdf2729308b1,blindata_visual,88
blindata_visual,83,199,listino-9a2985e4d53bd44b,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/listino-9a2985e4d53bd44b.png,no,listino-9a2985e4d53bd44b,,listino-9a2985e4d53bd44b | blindata_visual,raw_id,embedded image asset extracted from PDF,,83,,,dors-listino-260401.pdf,listino-9a2985e4d53bd44b,blindata_visual,89
blindata_visual,83,199,listino-d522115b56ab1350,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/listino-d522115b56ab1350.png,no,listino-d522115b56ab1350,,listino-d522115b56ab1350 | blindata_visual,raw_id,embedded image asset extracted from PDF,,83,,,dors-listino-260401.pdf,listino-d522115b56ab1350,blindata_visual,89
blindata_visual,83,201,listino-fcd622febb7b5c1a,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/listino-fcd622febb7b5c1a.png,no,listino-fcd622febb7b5c1a,,listino-fcd622febb7b5c1a | blindata_visual,raw_id,embedded image asset extracted from PDF,,83,,,dors-listino-260401.pdf,listino-fcd622febb7b5c1a,blindata_visual,88
